0.131318284397	0.545132575124
0.312913748013	0.539149707619
0.00741582905444	0.813734345992
0.0447025836286	0.296173064031
0.152885579545	0.577759222991
0.0491869908429	0.561772545492
0.138673343038	0.174363586061
0.0394394411996	0.422254034977
0.1206811251	0.389193670136
0.217411973416	0.540453899014
0.147989934119	0.191070481715
0.254443588698	0.879587667862
0.145278334479	0.229578277055
0.18984213631	0.223203668984
0.214517568023	0.831798469527
0.240604519212	0.11645554167
0.218693500529	0.500075340208
0.0276615289054	0.95713128641
0.25594322807	0.288320505785
0.113646797331	0.488421994567
0.120173661984	0.905826573901
0.120675724508	0.808089821519
0.221843981847	0.206156297025
0.148445123258	0.493108070535
0.271912110579	0.984631194727
0.168090036086	0.827959880831
0.283035651752	0.189480692493
0.0305419649581	0.111774595097
0.294571415714	0.410016328756
0.234313268618	0.97670268485
0.0734659189578	0.865724901095
0.295884554934	0.164375731919
0.0279983986618	0.394133599332
0.175141573548	0.233809588626
0.0100882431428	0.0115698686372
0.297694818369	0.0804073798768
0.281334945084	0.757039571954
0.154909218712	0.27286448652
0.135383737421	0.330128600534
0.0872735441514	0.0498980260326
0.292895439067	0.986454352573
0.311635691704	0.525046089486
0.0195984406744	0.571154751762
0.294341658908	0.9778800249
0.230710652676	0.615642959711
0.148644989132	0.252965042723
0.0887205205247	0.112884685447
0.146733572725	0.549490490658
0.300922284881	0.377637283152
0.248689679136	0.0608460477215
0.145505122029	0.904275068708
0.0653402603901	0.575695115251
0.00287878529704	0.35461762922
0.280246162897	0.900803361393
0.124929474385	0.578636374324
0.154942947938	0.621988469345
0.11268116615	0.307090446634
0.0368665970651	0.075013539167
0.0725358579021	0.132157503541
0.185070371982	0.958607024332
0.150193426096	0.920373512695
0.00320542108413	0.425216456452
0.223725829841	0.891793925997
0.096115518795	0.862562391987
0.201779973253	0.527464453868
0.0449797118156	0.892361809673
0.174217885372	0.0484150360078
0.186474784211	0.108991475488
0.206826230103	0.565994826627
0.143439297587	0.476764300743
0.29927304917	0.982907324509
0.0510211763884	0.691536009362
0.00487042005027	0.877635950959
0.249341576873	0.674719036384
0.0532095006742	0.613961154146
0.123458697647	0.959949098147
0.237980870272	0.229735956032
0.159593868859	0.301884448555
0.0653648260531	0.326689311781
0.138194958107	0.964457207213
0.313224179102	0.689406017288
0.0416374931723	0.926163717291
0.04141930122	0.0724442967851
0.184781851438	0.87241605428
0.222612396603	0.207134793079
0.0636182959097	0.877479971574
0.26882517444	0.120508927001
0.0985600222584	0.0470270933245
0.0782099359291	0.733987995407
0.195844189444	0.18360089908
0.192957504512	0.910888126021
0.00147291848676	0.472817037586
0.0802970202129	0.517809405119
0.28311284629	0.359386963399
0.192206804128	0.733221108533
0.233917017364	0.00596670907866
0.190245592142	0.915662000344
0.304723710207	0.438330510116
0.277770649388	0.689229905847
0.153950608995	0.592185620892
